x1,y1,x2,y2,confidence,resolution,tile_id
1664.7341,1772.5447,1804.2444,1877.9846,0.33293462,0.75,16
2436.927,1858.5643,2474.6667,1944.576,0.30754375,0.75,16
2310.2395,2432.9639,2411.615,2474.5093,0.27289787,0.75,16
1621.4718,1673.7158,1730.9064,1805.7568,0.27227715,0.75,16
2040.7028,1649.6536,2100.102,1699.1528,0.2499201,0.75,16
1621.835,1706.5642,1720.0212,1803.2695,0.24374619,0.75,16
1661.9955,2326.4592,1752.9349,2417.1433,0.22688691,0.75,16
1622.9753,2321.6692,1751.8069,2428.299,0.22391096,0.75,16
2208.3389,2408.3486,2315.5615,2474.3354,0.21856552,0.75,16
2009.9364,1702.3901,2131.2964,1817.8474,0.20453803,0.75,16
2798.9185,2395.6475,2914.0723,2474.1675,0.61452353,0.75,17
2517.3877,1732.1886,2660.3638,1831.8898,0.4839755,0.75,17
2803.783,1647.0818,2887.3328,1729.8618,0.47711146,0.75,17
2508.8486,1641.4879,2642.3901,1749.7142,0.40904734,0.75,17
2434.5708,1860.6147,2522.623,1944.3025,0.36728367,0.75,17
2742.7607,1635.1519,2801.0845,1687.1714,0.3514269,0.75,17
3009.891,2365.336,3186.63,2474.2754,0.34999973,0.75,17
3122.8035,2288.8135,3276.8528,2439.349,0.3392318,0.75,17
2836.9702,1712.0835,2926.6768,1820.7358,0.32700926,0.75,17
2471.8813,2406.6614,2599.954,2474.3215,0.28211802,0.75,17
2614.2207,1679.0167,2706.8696,1772.174,0.21241267,0.75,17
2739.2612,1628.5803,2890.253,1737.5659,0.21017593,0.75,17
3138.425,1677.7712,3285.3333,1844.6252,0.20387226,0.75,17
3706.7517,2367.119,3864.07,2474.6667,0.619346,0.75,18
3242.7202,1679.3552,3347.067,1825.1467,0.4886248,0.75,18
3769.5317,1698.277,3866.914,1791.7904,0.4608629,0.75,18
3575.415,1662.139,3707.398,1799.5575,0.4047991,0.75,18
3576.809,1656.9061,3768.7354,1819.1971,0.35795596,0.75,18
3244.1348,2308.9495,3331.6333,2407.7244,0.30553958,0.75,18
3754.0286,1694.562,3871.432,1812.9675,0.29101962,0.75,18
3663.6433,1804.2832,3757.7761,1889.0969,0.2819404,0.75,18
3249.5706,2404.3477,3336.3982,2474.461,0.235921,0.75,18
3968.8762,2424.1875,4061.2346,2474.648,0.23388867,0.75,18
3242.8218,2310.2441,3410.207,2473.603,0.20955934,0.75,18
4655.484,2319.1265,4903.5923,2474.6665,0.5687977,0.75,19
4532.8105,1689.2734,4723.548,1870.9504,0.4807405,0.75,19
4214.322,2383.8987,4328.1333,2474.6667,0.47207052,0.75,19
4067.064,2350.769,4162.8022,2441.125,0.2893488,0.75,19
4154.178,2344.7346,4242.359,2439.4338,0.24919733,0.75,19
4273.983,2406.8606,4430.317,2474.264,0.21364203,0.75,19
5266.1387,2361.0034,5406.324,2474.6665,0.41639915,0.75,20
5510.032,1737.2402,5634.916,1828.5762,0.39262155,0.75,20
65.195946,2432.0002,234.39984,2522.639,0.639791,0.75,21
787.04785,2432.0,853.23083,2504.1147,0.45740214,0.75,21
793.544,3007.8743,853.3067,3122.86,0.33412698,0.75,21
601.7767,2507.6863,719.5827,2615.6658,0.24630317,0.75,21
851.9594,2930.2603,1100.5328,3180.8882,0.64141756,0.75,22
1080.0681,2947.4248,1368.9072,3205.8413,0.5703281,0.75,22
1517.527,2992.8745,1664.0001,3175.5342,0.4117315,0.75,22
1614.7174,2666.0159,1664.0001,2784.4392,0.34043068,0.75,22
1069.3549,2432.039,1183.0795,2482.7979,0.3357809,0.75,22
894.1352,2432.0002,1071.197,2531.2903,0.2851122,0.75,22
810.8641,2432.0894,870.8918,2506.0,0.24188599,0.75,22
1440.8955,2432.0,1664.0,2646.9102,0.23565428,0.75,22
2306.532,2437.9414,2422.679,2571.255,0.49264598,0.75,23
2207.0881,2432.4282,2323.7595,2526.5117,0.4537909,0.75,23
1751.1573,3007.198,1960.4596,3210.528,0.3051723,0.75,23
2330.9795,3193.2358,2416.4507,3284.2446,0.26928845,0.75,23
2094.8394,2432.0,2232.686,2536.4604,0.20156485,0.75,23
2686.292,3027.6787,2797.1865,3122.605,0.22694343,0.75,24
2714.8418,2975.7185,2779.2031,3042.2185,0.2010168,0.75,24
2475.1592,2431.9998,2648.4058,2571.45,0.20008463,0.75,24
3974.9116,2432.1519,4096.0,2556.912,0.5419495,0.75,25
3959.2773,3097.9849,4095.4722,3251.1924,0.41034243,0.75,25
3700.9768,3064.0317,3864.554,3230.56,0.27326047,0.75,25
3524.9673,3069.6821,3661.6445,3189.6816,0.21124682,0.75,25
3348.0522,3070.3218,3448.2178,3189.7852,0.21103407,0.75,25
3243.0356,3116.442,3414.0479,3284.1807,0.20706956,0.75,25
4538.456,3004.4553,4751.756,3195.7415,0.41732368,0.75,26
4183.013,3005.4724,4366.4126,3191.3435,0.266206,0.75,26
4054.4329,2431.9998,4199.7954,2537.0515,0.23024005,0.75,26
4207.17,2500.6406,4385.797,2651.7197,0.21429494,0.75,26
4954.119,3156.8438,5050.4727,3260.4438,0.4977275,0.75,27
5032.384,2432.0002,5158.131,2509.4592,0.44928572,0.75,27
5415.5625,3167.0588,5517.661,3257.5173,0.39323902,0.75,27
5505.096,3199.2126,5598.2944,3279.678,0.313605,0.75,27
5551.0483,3034.6099,5717.111,3175.4702,0.30629155,0.75,27
5102.9565,3034.4568,5245.57,3143.9597,0.22094005,0.75,27
1077.3138,3732.9956,1450.597,4096.0,0.65681523,0.75,29
1547.2539,3932.5586,1663.8662,4095.6147,0.52625215,0.75,29
1571.7053,3686.674,1664.0,3943.5247,0.31029248,0.75,29
1231.6832,3242.6667,1443.494,3379.0574,0.30257577,0.75,29
1231.3916,3242.9114,1364.4905,3358.6238,0.21840443,0.75,29
1621.3334,3242.6665,1895.6469,3469.7988,0.5895721,0.75,30
1801.492,3699.2646,1974.687,3946.667,0.23597316,0.75,30
2483.9934,3752.8655,2734.9055,4001.6018,0.38662717,0.75,31
2682.7175,3742.6611,2948.157,4089.503,0.24926181,0.75,31
3183.3303,3757.044,3285.3333,3890.3486,0.20915942,0.75,31
3242.683,3244.7412,3408.3408,3425.7925,0.65524495,0.75,32
3467.2627,3752.0518,3733.7144,4034.3394,0.5175202,0.75,32
4015.0142,3956.8657,4095.859,4081.7012,0.49547946,0.75,32
3280.379,3736.2605,3382.3052,3852.1511,0.44023255,0.75,32
3701.0479,3905.9817,3922.9878,4095.5354,0.34457392,0.75,32
3339.3896,3840.4094,3424.0093,3934.6711,0.32565525,0.75,32
3242.7256,3923.1562,3414.913,4095.959,0.29853606,0.75,32
3245.3115,3733.203,3435.417,3954.4802,0.24491726,0.75,32
3540.574,3748.5564,3718.26,3923.4734,0.22793129,0.75,32
4042.106,3837.8064,4096.0,3950.911,0.20850731,0.75,32
5001.9375,3242.7246,5093.659,3301.3398,0.29971883,0.75,34
4864.1216,3242.6667,4927.7427,3323.0818,0.26993075,0.75,34
5459.474,3774.3147,5714.9116,4043.9563,0.25546312,0.75,34
4990.5474,3774.7678,5192.057,3984.5833,0.24710678,0.75,34
1030.2373,875.5448,1279.124,1148.7175,0.47403026,0.5,0
1033.9297,228.00323,1279.5698,493.32062,0.42476663,0.5,0
1064.9934,447.7807,1279.4651,728.06805,0.3438652,0.5,0
1146.6189,1093.371,1279.9199,1278.945,0.25339654,0.5,0
0.28149414,166.39117,399.27496,662.46436,0.22386992,0.5,0
118.96973,966.7523,324.86102,1129.4491,0.202723,0.5,0
1216.0809,231.76581,1348.7448,396.0821,0.5643383,0.5,1
1377.4841,301.93964,1477.5349,408.7724,0.49903613,0.5,1
2210.9575,1000.761,2437.9229,1268.2175,0.421535,0.5,1
1564.2808,893.0775,1832.5354,1141.0214,0.3602822,0.5,1
2007.5293,915.4424,2261.0786,1147.919,0.34184498,0.5,1
2268.0305,274.14532,2443.5461,465.5556,0.32654276,0.5,1
1994.2137,915.78906,2273.8472,1218.0723,0.24212423,0.5,1
2258.3398,1009.24817,2422.5327,1156.3192,0.21827723,0.5,1
2279.2148,320.22308,2440.7158,467.52057,0.21552497,0.5,1
1352.9602,463.13123,1502.5535,599.65625,0.20254381,0.5,1
2741.2734,939.03564,2878.151,1079.532,0.5856957,0.5,2
2474.3933,1029.3511,2616.7317,1163.2559,0.5045265,0.5,2
3505.414,930.78845,3712.0,1148.5839,0.43664613,0.5,2
3092.8186,260.6933,3344.8567,451.69,0.3797921,0.5,2
3580.9988,297.2873,3711.8425,436.5647,0.35470575,0.5,2
2767.0063,832.75916,2871.8306,953.4264,0.314844,0.5,2
2646.6062,244.68326,2886.1204,440.2175,0.31355107,0.5,2
2988.2424,389.64313,3369.3367,691.37836,0.24100123,0.5,2
3230.893,1176.0115,3373.6519,1280.0,0.23809598,0.5,2
3076.587,265.55835,3204.2778,391.28845,0.23382136,0.5,2
2460.6492,1155.1289,2607.0408,1279.8408,0.22687425,0.5,2
3490.9258,939.56274,3711.018,1276.9978,0.22470546,0.5,2
2977.6802,968.0165,3172.4033,1175.1019,0.21599858,0.5,2
3314.42,1090.5369,3467.2744,1251.8484,0.20292076,0.5,2
3162.845,280.8258,3346.658,432.13342,0.20215982,0.5,2
3648.0,303.08167,3957.2485,722.6516,0.6023591,0.5,3
4486.659,300.02368,4923.4307,702.93353,0.5424617,0.5,3
3652.8582,924.1516,3907.991,1166.5168,0.42145866,0.5,3
4115.924,259.86053,4340.035,432.06293,0.32904541,0.5,3
3648.0,1098.3125,3787.628,1262.9731,0.21228126,0.5,3
3972.2256,1028.9626,4216.6934,1278.615,0.20554668,0.5,3
4957.13,380.05298,5204.3125,635.1577,0.35756555,0.5,4
4864.2495,1064.1594,5015.2993,1278.1384,0.32125783,0.5,4
5541.9595,1143.1545,5690.9272,1266.8284,0.23693688,0.5,4
5535.5337,1043.4084,5695.8325,1167.4807,0.22830983,0.5,4
5555.9404,298.91425,5914.495,649.3587,0.22345778,0.5,4
5194.5996,982.72034,5396.451,1116.299,0.22297707,0.5,4
66.67557,2395.726,231.83752,2495.6304,0.6627286,0.5,5
1170.9451,1788.3568,1279.7297,1956.1268,0.48898056,0.5,5
916.54297,2257.2285,1070.9678,2405.8037,0.47712567,0.5,5
1060.491,2293.1863,1278.5735,2495.2732,0.47659037,0.5,5
661.68933,2271.7898,935.6051,2494.7893,0.42976063,0.5,5
0.028533936,2237.2017,210.03618,2420.7246,0.39322436,0.5,5
701.454,1216.0,929.30994,1359.9802,0.37485227,0.5,5
1174.1504,2346.5144,1280.0,2461.952,0.3591308,0.5,5
1110.542,1216.1559,1280.0,1401.9232,0.31578618,0.5,5
0.0,1620.2773,273.00195,1921.1196,0.2684981,0.5,5
1272.6641,2349.8982,1443.4319,2495.5042,0.5484786,0.5,6
1769.2017,1683.414,1927.6313,1824.8341,0.5138409,0.5,6
1789.4761,1799.3069,1932.7273,1943.2434,0.47490817,0.5,6
1516.6654,2280.0962,1862.0192,2496.0,0.4292403,0.5,6
1991.1458,1216.0,2246.0793,1391.3113,0.3615357,0.5,6
2303.121,2434.8188,2426.4248,2495.901,0.3383893,0.5,6
1553.8612,1638.7395,1733.1744,1798.875,0.29464737,0.5,6
1671.3809,1216.0,1898.124,1366.8743,0.27146485,0.5,6
1216.0,1216.4365,1360.4546,1396.2627,0.25020143,0.5,6
1218.3097,1641.1948,1434.8187,1827.7681,0.24691409,0.5,6
1216.0,1774.9828,1453.4812,2044.5306,0.23063809,0.5,6
2094.1897,2315.326,2328.9695,2495.4734,0.23044218,0.5,6
3573.917,1661.8169,3711.8809,1818.124,0.6547482,0.5,7
3490.9258,1216.0,3712.0,1420.8105,0.45801035,0.5,7
3481.5894,1794.3992,3711.3818,2061.0461,0.31209123,0.5,7
3013.187,2356.5015,3191.4263,2495.335,0.29874164,0.5,7
3218.3418,2341.6655,3446.4517,2495.314,0.2852248,0.5,7
2502.625,1637.0651,2700.5781,1840.702,0.27232924,0.5,7
2811.5083,2399.423,2915.938,2495.4802,0.22943227,0.5,7
2972.5945,1216.2698,3133.1204,1340.4404,0.20507509,0.5,7
4632.9614,2311.8271,4924.062,2495.857,0.6348548,0.5,8
3688.816,2372.459,3882.0303,2495.4512,0.58919543,0.5,8
3648.45,1216.2954,3866.1711,1413.0681,0.517272,0.5,8
4463.8135,1668.589,4928.0,2135.2573,0.38888952,0.5,8
4054.4495,2328.3923,4326.1006,2495.3894,0.3375835,0.5,8
4522.1567,1688.5059,4726.8647,1879.6396,0.24388081,0.5,8
6041.243,1723.0503,6143.714,1865.919,0.5485313,0.5,9
5194.408,1216.0,5473.6123,1428.7212,0.40867588,0.5,9
5480.092,2303.0803,5761.923,2494.9524,0.3378388,0.5,9
5595.132,1721.0732,5745.8916,1831.2803,0.29988965,0.5,9
4984.96,1216.0,5235.245,1361.7461,0.2086721,0.5,9
837.12964,2919.6953,1104.0168,3180.8564,0.68004334,0.5,10
64.29849,2432.1433,232.91492,2526.452,0.4195869,0.5,10
1069.1619,2941.197,1279.9666,3205.1604,0.27910596,0.5,10
1216.0,3044.605,1463.0347,3325.6938,0.3783241,0.5,11
2301.0872,2434.1765,2423.1072,2566.7961,0.28149673,0.5,11
1216.2899,2952.6353,1379.961,3203.7524,0.2457647,0.5,11
1473.4685,2920.4297,1980.178,3455.8447,0.20358138,0.5,11
1216.6311,2955.6836,1365.9563,3135.2998,0.2011037,0.5,11
1437.831,2478.4907,1607.9436,2641.1372,0.20018166,0.5,11
3522.0146,2489.014,3712.0,2762.7112,0.35618868,0.5,12
3254.582,3259.4607,3408.5205,3413.6057,0.28518227,0.5,12
3519.3083,3052.6887,3711.2268,3238.2048,0.2206615,0.5,12
4440.365,3009.6396,4928.0,3483.9814,0.40192604,0.5,13
4553.6143,3033.517,4749.5684,3193.141,0.22981063,0.5,13
4524.904,2432.0,4927.559,2783.5386,0.21485189,0.5,13
5610.2563,3031.276,5885.4917,3213.6821,0.44850212,0.5,14
5049.97,2432.0637,5198.361,2510.4685,0.34076285,0.5,14
4965.6426,3151.92,5076.464,3262.1821,0.22399184,0.5,14
5205.737,2432.0,5474.3345,2590.184,0.21747765,0.5,14
1473.1547,1599.4359,1951.5331,2091.2144,0.7180818,0.3,0
1443.114,213.4619,1935.8677,700.9885,0.6443053,0.3,0
0.7863159,166.01079,392.86887,655.62256,0.60678613,0.3,0
1032.734,227.79845,1357.1398,433.66125,0.50185996,0.3,0
691.089,1527.2592,1451.2086,2133.333,0.42020702,0.3,0
0.0,924.5237,371.0394,1379.3391,0.38612938,0.3,0
1461.7284,874.9872,1934.047,1407.3602,0.37693518,0.3,0
0.09906006,1605.3842,292.51962,1929.015,0.33763573,0.3,0
686.93726,824.52045,1444.9482,1484.2524,0.32517803,0.3,0
1983.0924,413.6206,2133.3276,686.7993,0.31568375,0.3,0
1167.1533,1759.9263,1459.1572,2072.185,0.29444787,0.3,0
53.652237,953.6485,366.34827,1245.0369,0.27566954,0.3,0
1929.3386,259.07867,2133.3333,683.073,0.26951542,0.3,0
1687.7081,390.8623,1939.2789,646.9158,0.23573184,0.3,0
1234.7703,365.74655,1487.5432,640.31836,0.23213144,0.3,0
1926.1571,907.77795,2131.826,1404.4327,0.21780421,0.3,0
2008.7069,920.57886,2132.9534,1176.9797,0.21268621,0.3,0
3507.4966,283.6586,3941.254,732.42896,0.7669018,0.3,1
2475.0833,234.81749,2911.0085,677.6545,0.6863962,0.3,1
2026.6664,245.30836,2450.914,711.1247,0.65958524,0.3,1
2983.6848,1669.0953,3427.9426,2090.9841,0.6568006,0.3,1
2463.65,1603.5457,2941.1377,2115.7185,0.60733914,0.3,1
2959.6672,239.76028,3408.6404,738.88,0.5547867,0.3,1
2944.934,915.4922,3459.13,1420.1938,0.5506829,0.3,1
3473.807,925.5477,3924.256,1413.6581,0.5319269,0.3,1
3497.9617,1671.1787,3926.4001,2121.8977,0.46903172,0.3,1
3964.6191,993.95123,4159.799,1373.124,0.38397315,0.3,1
3681.989,941.2805,3902.3645,1168.523,0.37610227,0.3,1
2028.6715,913.57263,2285.0066,1188.1168,0.3265277,0.3,1
3963.2363,269.88666,4160.0,694.60724,0.30122885,0.3,1
2027.4358,900.5594,2454.842,1426.2827,0.29753006,0.3,1
3981.7048,302.44388,4160.0,612.33154,0.20892213,0.3,1
4486.123,1644.082,5013.8184,2133.3333,0.752562,0.3,2
5620.6196,1618.8386,6180.0444,2131.4558,0.74827456,0.3,2
4506.2993,920.02246,5081.528,1450.0789,0.66773766,0.3,2
5623.2544,967.8831,6169.1626,1483.9883,0.6501433,0.3,2
4532.1377,290.88068,5003.1885,727.1382,0.6464826,0.3,2
5019.4775,1643.413,5536.752,2125.3774,0.6231971,0.3,2
4053.3333,261.77783,4446.9424,735.95447,0.6193462,0.3,2
5614.669,234.15292,6174.926,767.3202,0.5137123,0.3,2
5047.544,231.39877,5607.202,714.1013,0.3594282,0.3,2
4053.4014,1657.4678,4478.215,2115.1343,0.2972033,0.3,2
4053.333,257.8005,4481.673,880.6803,0.2479131,0.3,2
5060.684,932.6554,5589.071,1424.2316,0.22055724,0.3,2
4054.3557,0.0,4369.351,181.03775,0.20553145,0.3,2
1092.0686,3782.0166,1432.1436,4158.3877,0.70490205,0.3,3
1550.0288,3721.3079,2004.9792,4159.524,0.6859051,0.3,3
1439.6547,2996.0168,1985.8639,3588.4734,0.6275825,0.3,3
1022.22217,3007.8074,1477.9314,3502.971,0.55290973,0.3,3
1986.8008,3843.7507,2133.1167,4158.1523,0.49914578,0.3,3
1451.9514,2282.225,1970.7227,2888.206,0.48169595,0.3,3
0.0,2224.7183,232.40254,2471.6504,0.32668254,0.3,3
608.629,2231.1045,1436.6826,2911.1357,0.31038016,0.3,3
62.80243,2410.8564,249.17307,2584.6343,0.2923489,0.3,3
614.39526,2278.0747,1108.1846,2788.6626,0.2804799,0.3,3
2472.6243,3748.6,2943.2747,4159.0444,0.70872056,0.3,4
2027.2819,3055.3022,2454.9146,3582.7197,0.70589656,0.3,4
2429.728,3026.6956,2958.6816,3589.0276,0.67972755,0.3,4
2460.5269,2332.8867,2944.4512,2858.0513,0.6776536,0.3,4
2029.4563,3769.1304,2487.9353,4160.0,0.67326677,0.3,4
2963.9097,3779.1533,3454.8691,4159.629,0.660594,0.3,4
3949.2368,2377.629,4159.0767,2832.6177,0.53311175,0.3,4
3982.6577,3896.9788,4159.6143,4159.7,0.49703318,0.3,4
2926.4841,2303.158,3501.5999,2957.7395,0.47995675,0.3,4
3493.8687,3091.866,3928.0996,3549.779,0.4511375,0.3,4
3906.779,3109.3862,4159.9995,3596.0732,0.4109772,0.3,4
3482.341,3823.3945,3723.1614,4090.4585,0.40263498,0.3,4
2994.7249,3077.4956,3440.007,3535.3066,0.3416542,0.3,4
3512.7573,3815.1482,3723.1772,4037.9324,0.27648565,0.3,4
3445.761,3769.049,3939.0208,4159.5513,0.24558817,0.3,4
2031.6888,2361.3286,2468.4753,2955.7642,0.214942,0.3,4
5037.1123,3037.6199,5610.9834,3644.6912,0.7150493,0.3,5
5034.8213,3795.384,5546.082,4160.0,0.7126367,0.3,5
4469.455,3074.3518,5070.163,3628.409,0.70380086,0.3,5
4564.358,2337.5493,5077.263,2864.6099,0.66568446,0.3,5
4054.0308,3081.1553,4437.73,3639.308,0.60766894,0.3,5
4493.046,3771.459,4973.087,4160.0,0.5966752,0.3,5
5553.8965,3800.6802,6117.54,4160.0,0.50834525,0.3,5
4056.9778,3786.0308,4488.364,4158.456,0.49304602,0.3,5
5028.34,2312.5322,5580.5645,2886.5083,0.47990528,0.3,5
4053.3328,2346.8655,4480.2617,2867.1667,0.4135513,0.3,5
5535.9565,2324.8232,6162.4517,2975.0425,0.3737907,0.3,5
4587.6772,2026.879,4990.0513,2132.389,0.23970196,0.3,5
1437.1675,221.11115,1935.978,720.0298,0.6860335,0.25,0
1468.3015,1600.3965,1952.6438,2104.7012,0.6835973,0.25,0
1982.4431,245.29718,2451.2942,704.63885,0.6516281,0.25,0
0.119628906,160.62457,394.46854,672.3751,0.6345637,0.25,0
1961.2671,893.13306,2441.901,1423.0232,0.6241418,0.25,0
1485.0063,2268.209,1935.1694,2558.2148,0.6110009,0.25,0
682.1184,1492.9849,1466.7302,2205.8806,0.59575075,0.25,0
628.93396,2240.0322,1096.7148,2559.085,0.5874626,0.25,0
1454.984,849.0774,1946.3734,1387.7976,0.48417696,0.25,0
695.5559,805.1218,1467.3562,1511.947,0.45570913,0.25,0
1046.9392,211.62112,1353.5569,451.14432,0.44419968,0.25,0
0.004852295,1590.9197,314.2435,2120.3472,0.41680023,0.25,0
0.0,1598.1343,296.87323,1975.897,0.4142255,0.25,0
0.0,915.1189,371.68646,1417.0789,0.36591223,0.25,0
2061.8677,2349.81,2420.7993,2559.2432,0.3160644,0.25,0
976.20325,202.00055,1498.642,745.58655,0.25157505,0.25,0
2453.4434,2392.542,2560.0,2558.4922,0.20851064,0.25,0
1059.7781,398.46753,1420.1382,739.81885,0.20698413,0.25,0
4.1469727,944.1859,375.51105,1294.639,0.20083454,0.25,0
3511.641,276.9607,3937.1,708.95374,0.7515093,0.25,1
4449.837,1629.1421,4937.493,2131.7102,0.7453004,0.25,1
2462.1265,239.24084,2914.289,689.3657,0.7439178,0.25,1
3977.0708,270.28674,4419.189,711.61206,0.692469,0.25,1
4463.8433,882.18994,4986.7563,1422.8936,0.687779,0.25,1
2977.266,250.81946,3402.292,715.2406,0.6815403,0.25,1
4482.1646,287.776,4924.984,708.0008,0.6321619,0.25,1
2444.8188,830.746,2945.349,1480.296,0.6185245,0.25,1
2969.762,2246.9639,3465.239,2558.204,0.60994726,0.25,1
3462.0142,909.8677,3924.4116,1421.0991,0.56349194,0.25,1
3965.524,2306.872,4431.858,2560.0,0.51406336,0.25,1
4542.4746,2309.5996,4988.704,2560.0,0.5014195,0.25,1
3585.1455,2366.0264,3931.663,2559.2163,0.48460633,0.25,1
2932.059,939.0027,3460.565,1444.8191,0.47535443,0.25,1
2449.1206,1572.323,2931.9092,2128.1204,0.46409586,0.25,1
3962.421,899.0902,4431.6875,1378.6786,0.44088957,0.25,1
3009.936,1659.2937,3421.124,2032.2078,0.33069298,0.25,1
3502.575,1652.7468,3921.2048,2065.7808,0.24240541,0.25,1
4041.4175,1671.6196,4414.8813,2064.3132,0.21886355,0.25,1
1394.4277,3284.8225,1972.9541,4075.242,0.69307077,0.25,2
1077.1473,4447.093,1451.2333,4987.126,0.68474483,0.25,2
1969.8987,4398.633,2555.5398,4990.0645,0.6810923,0.25,2
1997.209,3373.0984,2482.587,4060.1765,0.63980097,0.25,2
1550.203,4328.208,2021.4423,4980.167,0.61508805,0.25,2
986.9053,3302.1475,1520.3013,4028.2393,0.48909733,0.25,2
2027.7241,2432.0,2445.6245,2890.5156,0.48270285,0.25,2
586.07764,2432.0,1444.2639,2985.9941,0.3491286,0.25,2
1422.2903,2432.0,1976.5906,2941.1943,0.34044227,0.25,2
1156.1549,3282.1113,1347.693,3531.8428,0.26945046,0.25,2
2423.0981,2432.0,2559.9502,2630.5312,0.2664478,0.25,2
572.81726,2432.0,1075.5293,2877.7954,0.23125963,0.25,2
4403.8457,3390.8013,4987.4014,4106.0874,0.7692528,0.25,3
4483.206,2432.0,4988.172,2980.4878,0.7279997,0.25,3
3935.809,2432.0,4492.14,2949.8584,0.7255762,0.25,3
2432.0,2432.0,2971.54,2965.6792,0.7236959,0.25,3
2432.227,3275.6174,2979.4995,4079.4402,0.7188773,0.25,3
2459.241,4383.6416,2981.3655,4991.1885,0.7013692,0.25,3
3883.1753,3412.4167,4402.4565,4126.336,0.6946472,0.25,3
2946.9316,4476.1113,3488.3955,4991.1016,0.64100677,0.25,3
4401.1426,4450.084,4956.291,4992.0,0.6303197,0.25,3
3988.179,4472.0225,4458.4814,4988.42,0.5418657,0.25,3
2588.2036,2967.9602,2869.8604,3288.4539,0.4436095,0.25,3
3468.899,4510.033,3748.599,4908.709,0.40343896,0.25,3
2994.255,3392.1829,3438.3062,3841.1667,0.3668751,0.25,3
3477.8555,3442.0938,3936.9902,4036.253,0.3516329,0.25,3
3506.8538,2432.0,4031.6584,2966.0903,0.31902662,0.25,3
3448.7163,4503.3926,3948.9258,4989.21,0.2811439,0.25,3
3499.8867,4502.879,3740.5723,4806.4414,0.21364413,0.25,3
